Year,Month,Day,Weekend?,Hour,Collision Type,Injury Type,Primary Factor,Reported_Location,Latitude,Longitude
2015,4,3,Weekday,1000,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR37 & VICTOR,39.09431839,-86.55906677
2015,4,3,Weekday,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S PATTERSON & W 2ND,39.16075,-86.54851238
2015,4,3,Weekday,2200,2-Car,No injury/unknown,LEFT OF CENTER,SR37S & TAPP,39.13704,-86.572896
2015,4,4,Weekday,200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,NORTH ROGERS & WEST KIRKWOOD,39.166672,-86.538608
2015,4,7,Weekend,1700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,FLATWOODS ROAD & SR46E,39.25037815,-86.65158204
2015,4,3,Weekday,1300,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,PINE GROVE & SR446,39.11605361,-86.42871846
2015,4,4,Weekday,1000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,GRIMES & HENDERSON,39.1533,-86.52696982
2015,4,4,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S LIBERTY & W 3RD,39.16461021,-86.57914738
2015,4,4,Weekday,1200,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,N DUNN,39.180352,-86.5284
2015,4,4,Weekday,1100,Pedestrian,Incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,3RD & SOUTH HAWTHORNE,39.22770039,-86.52008404
2015,4,3,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,KEGG & TAPP,0,0
2015,4,4,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LONGVIEW & PETE ELLIS,39.166944,-86.495056
2015,4,4,Weekday,1900,2-Car,No injury/unknown,,E COVENANTER,39.155344,-86.503088
2015,4,4,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,2ND & SOUTH WALNUT,39.16144,-86.5336
2015,4,3,Weekday,1700,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,S ROCKPORT & W MAY,39.093344,-86.5868
2015,4,4,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,SOUTH COLLEGE MALL,39.16464,-86.534816
2015,4,3,Weekday,1800,2-Car,No injury/unknown,LEFT OF CENTER,PARK & TURTLEBACK,39.22714993,-86.61991976
2015,4,4,Weekday,800,2-Car,No injury/unknown,LEFT OF CENTER,S PHYLLIS & S ROGERS,39.10476225,-86.54038172
2015,4,5,Weekday,1200,1-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,N JORDAN,39.1676,-86.516168
2015,4,5,Weekday,1300,1-Car,No injury/unknown,UNSAFE BACKING,N JORDAN,39.173552,-86.515488
2015,4,5,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & SUNRISE,39.17157993,-86.51247985
2015,4,5,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 14TH & N INDIANA,39.176192,-86.52712
2015,4,5,Weekday,1800,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,E COVENANTER & S COLLEGE MALL,39.155152,-86.497888
2015,4,5,Weekday,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,COLLEGE MALL & COVENANTER,39.155152,-86.497888
2015,4,5,Weekday,1700,2-Car,No injury/unknown,,7TH,39.168752,-86.5436
2015,4,5,Weekday,1800,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,E GRIMES & S HENDERSON,39.1533,-86.52696982
2015,4,5,Weekday,2100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,HARTSTRAIT & SR46W,39.20619965,-86.61134338
2015,4,5,Weekday,1400,1-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SOUTH COLLEGE MALL,39.16464,-86.534816
2015,4,5,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,EAST DODDS & SOUTH LINCOLN,39.157504,-86.531104
2015,4,5,Weekday,200,1-Car,No injury/unknown,IMPROPER TURNING,E 3RD & N PETE ELLIS,39.16424,-86.495088
2015,4,6,Weekday,300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N COLLEGE & SR46E,39.186352,-86.534704
2015,4,6,Weekday,100,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OLD STATE ROAD 37,39.138688,-86.465968
2015,4,6,Weekday,0,1-Car,No injury/unknown,UNSAFE LANE MOVEMENT,7TH & N WALNUT,39.16864,-86.533568
2015,4,6,Weekday,700,2-Car,Non-incapacitating,DRIVER ILLNESS,4400 BLK HEATHERWOOD & IRIS,39.128848,-86.588272
2015,4,6,Weekday,1000,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,JOY & ROGERS,39.14264,-86.53864
2015,4,5,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S WALNUT & S WALNUT STREET,39.107344,-86.5264
2015,4,1,Weekend,1800,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,3995 S BUSHMILL & W EDINBURGH,0,0
2015,4,5,Weekday,2200,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,E 10TH,39.171472,-86.509376
2015,4,6,Weekday,1600,Moped/Motorcycle,Incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,16TH & N WALNUT,39.17784,-86.533408
2015,4,6,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,PATTERSON & ROGERS,39.15379295,-86.53875218
2015,4,6,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,N MORTON,39.16786971,-86.536
2015,4,6,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,W THIRD,39.164752,-86.573104
2015,4,6,Weekday,1700,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,6TH & ROGERS,39.16768,-86.538592
2015,4,5,Weekday,1400,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,N MATTHEWS,39.235504,-86.625712
2015,4,5,Weekday,0,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,MERRITT & SR446S,39.32134466,-86.42514778
2015,4,6,Weekday,500,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,BETHEL & N OLD STATE ROAD 37,39.215344,-86.521392
2015,4,6,Weekend,2200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,8TH & COLLEGE,39.169552,-86.534784
2015,4,6,Weekday,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,W THIRD,39.16465513,-86.57859764
2015,4,7,Weekend,900,2-Car,No injury/unknown,UNSAFE BACKING,HILLSIDE & PARK,39.1505444,-86.52372782
2015,4,7,Weekend,700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,CURRY & SR48W,39.16463589,-86.58291865
2015,4,7,Weekend,1200,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,COLLEGE MALL & COVENANTER,39.155152,-86.497888
2015,4,6,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,E 10TH,39.17149326,-86.51131082
2015,4,7,Weekend,2300,2-Car,No injury/unknown,UNSAFE BACKING,S WALNUT,39.142555,-86.531238
2015,4,7,Weekend,100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,MOUNT GILEAD & SR45E,39.1837032,-86.47042612
2015,4,1,Weekend,0,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR37S & W SIMPSON CHAPEL,39.28130294,-86.52264966
2015,4,5,Weekday,1700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,OLD SR 37 & SAMPLE RD,39.25864,-86.5012
2015,4,6,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,TAPP,39.13736343,-86.57886505
2015,4,1,Weekend,1000,2-Car,No injury/unknown,IMPROPER PASSING,17TH & WALNUT,39.17896,-86.521088
2015,4,1,Weekend,1700,2-Car,No injury/unknown,,S STATE RD 46,39.16496895,-86.49869799
2015,4,2,Weekday,700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,LANDMARK & W 3RD,39.16442983,-86.55630983
2015,4,2,Weekday,1200,Cyclist,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,7 & UNION,0,0
2015,4,2,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,EASTGATE & SR45N,39.17024,-86.501392
2015,4,1,Weekend,1700,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,10TH & WASHINGTON,39.171728,-86.5324
2015,4,1,Weekend,200,2-Car,No injury/unknown,,N SUNRISE & TENTH,0,0
2015,4,2,Weekday,2000,1-Car,Incapacitating,RAN OFF ROAD RIGHT,S COLLEGE & W 2ND,39.16144,-86.534848
2015,4,1,Weekend,0,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,SOUTH OLD STATE ROAD 37 & SR37,39.085632,-86.542304
2015,4,1,Weekend,300,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,BETHEL & NORTH OLD STATE ROAD 37,39.21522596,-86.51433289
2015,4,1,Weekend,1300,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR37S & ZIKES,39.04670943,-86.53586743
2015,4,3,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,7TH & ROSE,39.16745736,-86.510992
2015,4,3,Weekday,900,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,HICKORY & SR48,39.164832,-86.585856
2015,4,3,Weekday,600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,KIRBY & SR48W,39.16504,-86.610704
2015,4,5,Weekday,1100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,MITCHEL & STRAIN RIDGE,39.07164416,-86.50678625
2015,4,3,Weekday,1400,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,3RD & JEFFERSON,39.164304,-86.506992
2015,4,3,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,3RD & BRYAN,39.16432,-86.50824
2015,4,3,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,E CATHCART & S RENWICK,39.1494403,-86.50130688
2015,4,2,Weekday,1600,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,LOVE & SR46E,39.219152,-86.602304
2015,4,3,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E CONVENANTER & S AUTO MALL,0,0
2015,4,6,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ENRIGHT & SR46W,39.22402954,-86.61122894
2015,4,5,Weekday,200,2-Car,No injury/unknown,UNSAFE BACKING,CURRY,39.15214062,-86.58266052
2015,4,4,Weekday,700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,ANDERSON & FISH,39.27799992,-86.46902002
2015,4,4,Weekday,800,2-Car,No injury/unknown,IMPROPER TURNING,W KIRKWOOD,39.16667233,-86.53863249
2015,4,4,Weekday,1500,2-Car,No injury/unknown,IMPROPER LANE USAGE,EAST 17TH,39.17906597,-86.52582384
2015,4,4,Weekday,1400,1-Car,No injury/unknown,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,W 12TH,39.17441927,-86.53085976
2015,4,4,Weekday,1800,2-Car,No injury/unknown,UNSAFE BACKING,SOUTH WALNUT,39.13658448,-86.53091669
2015,4,3,Weekday,1200,2-Car,No injury/unknown,,N LINCOLN,39.1791262,-86.53084702
2015,4,1,Weekend,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR37N & TAPP,39.15765411,-86.55490112
2015,4,5,Weekday,800,Pedestrian,Incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,KENNEDY,39.123744,-86.52810935
2015,4,5,Weekday,800,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,45 46 & KINSER,0,0
2015,4,4,Weekday,1300,2-Car,No injury/unknown,IMPROPER LANE USAGE,N MONROE & SR4546E,39.186944,-86.5468
2015,4,4,Weekday,1200,2-Car,No injury/unknown,UNSAFE BACKING,N COLLEGE,39.175984,-86.534736
2015,4,5,Weekday,900,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,E 3RD & MORNINGSIDE,39.16424,-86.473696
2015,4,5,Weekday,1300,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,E 10TH,39.171504,-86.512288
2015,4,5,Weekday,1400,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,FORREST & KIRKWOOD,39.16685827,-86.52153321
2015,4,5,Weekday,1900,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,EAST 3RD & PARK RIDGE,39.16424,-86.476096
2015,4,5,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & TAPP,39.14253292,-86.57296249
2015,4,5,Weekday,2100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 10TH & N DUNN,39.17168,-86.528256
2015,4,5,Weekday,2200,2-Car,No injury/unknown,IMPROPER LANE USAGE,BURMA & SR37S,39.3145402,-86.51147583
2015,4,6,Weekday,200,2-Car,No injury/unknown,IMPROPER TURNING,N WOODBURN,39.1794156,-86.53602554
2015,4,6,Weekday,900,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,17TH & WALNUT GROVE,39.17896,-86.521088
2015,4,6,Weekday,900,Cyclist,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,SR46 & UNIONVILLE,0,0
2015,4,6,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,HILLSIDE & S WALNUT,39.150544,-86.5336
2015,4,6,Weekday,1100,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,KIMBLE & WEST 3RD,39.16464,-86.568
2015,4,6,Weekday,1100,3+ Cars,Non-incapacitating,UNSAFE SPEED,EASTGATE & SR46E,39.17024,-86.501392
2015,4,6,Weekday,700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,LOST MANS & MAPLE GROVE,39.22293015,-86.5697738
2015,4,6,Weekday,1500,Pedestrian,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ATWATER & FESS,39.16312024,-86.52590028
2015,4,6,Weekday,1800,Moped/Motorcycle,Incapacitating,RAN OFF ROAD RIGHT,EAST SALT CREEK & SR446,39.0884819,-86.42079925
2015,4,6,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S COLLEGE & W 4TH,39.165664,-86.5348
2015,4,6,Weekend,2100,Bus,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,GENTRY & KIRKWOOD,39.16659974,-86.53560988
2015,4,6,Weekend,2100,1-Car,No injury/unknown,LEFT OF CENTER,N CRESENT & W 17TH,39.17912029,-86.55652977
2015,4,6,Weekday,1700,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,HARTSTRAIT & SR46E,39.20619965,-86.61134338
2015,4,5,Weekday,0,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,ARLINGTON & MAPLE GROVE,39.19943727,-86.55951484
2015,4,7,Weekend,600,1-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,E 2ND,39.1611824,-86.5322113
2015,4,6,Weekday,1400,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR37 & TAPP,39.13704,-86.572896
2015,4,6,Weekday,1200,3+ Cars,No injury/unknown,LEFT OF CENTER,N ROGERS & W 11TH,39.173184,-86.538528
2015,4,7,Weekend,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,RHORER & WALNUT STREET,39.12141994,-86.53134986
2015,4,7,Weekend,1300,2-Car,No injury/unknown,IMPROPER TURNING,MULLER & THIRD,0,0
2015,4,7,Weekend,1700,2-Car,No injury/unknown,IMPROPER PASSING,BARRINGTON & EAST 10TH,39.17166978,-86.48927717
2015,4,7,Weekend,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S COLLEGE MALL,39.15250667,-86.497904
2015,4,7,Weekend,1500,Moped/Motorcycle,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,2300 N WALNUT ST & STATE RD 46,39.16063672,-86.533714
2015,4,7,Weekend,1800,2-Car,No injury/unknown,UNSAFE BACKING,N JACOB,39.16846848,-86.5732727
2015,4,7,Weekend,1900,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,EAST LAW,39.17302832,-86.51339918
2015,4,6,Weekday,300,3+ Cars,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,KINSER & SR37N,39.22607704,-86.54663581
2015,4,7,Weekend,2300,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,ATWATER & JORDAN,39.16305243,-86.51638885
2015,4,7,Weekend,1400,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,17TH & SR46,39.17984,-86.507088
2015,4,1,Weekend,1000,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,SR4546W & WALNUT,39.186368,-86.5344
2015,4,1,Weekend,1000,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,10TH & LINCOLN,39.171712,-86.530992
2015,4,1,Weekend,1000,2-Car,No injury/unknown,UNSAFE BACKING,SUGAR MAPLE,39.15715836,-86.58867045
2015,4,1,Weekend,1100,2-Car,No injury/unknown,IMPROPER LANE USAGE,EAST 3RD & PI BETA PHI,0,0
2015,4,7,Weekend,100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,FAIRFAX & WALNUT STREET,39.10715997,-86.52650982
2015,4,7,Weekend,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SAMPLE & SR37S,39.26478727,-86.52270297
2015,4,6,Weekend,2100,Moped/Motorcycle,Non-incapacitating,OVERCORRECTING/OVERSTEERING,S KNIGHTRIDGE & SR446N,39.14420245,-86.46687098
2015,4,1,Weekend,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,KIRKWOOD & ROGERS,39.166672,-86.538608
2015,4,1,Weekend,1300,2-Car,No injury/unknown,UNSAFE BACKING,W SR 45,39.125312,-86.610496
2015,4,1,Weekend,1600,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & SR45W,39.1772081,-86.47765905
2015,4,1,Weekend,1700,2-Car,No injury/unknown,UNSAFE BACKING,E 10TH,39.171504,-86.49509867
2015,4,1,Weekday,2100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,JORDAN & THIRD,0,0
2015,4,2,Weekday,200,1-Car,No injury/unknown,UNSAFE SPEED,MCCARTNEY & S SARE,39.14588973,-86.49749971
2015,4,2,Weekday,700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E HILLSIDE & OLIVE,39.150656,-86.5188
2015,4,1,Weekend,700,1-Car,Fatal,RAN OFF ROAD RIGHT,INGRAM & SR37N,39.00289178,-86.53728159
2015,4,2,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ADAMS & TAPP,0,0
2015,4,6,Weekday,1700,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,E DILLMAN & OLD STATE ROAD 37,39.092944,-86.544
2015,4,2,Weekday,800,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,ATWATER & JORDAN,39.16305243,-86.51638885
2015,4,1,Weekend,200,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,N GETTYS CREEK & SR46,39.16331638,-86.41683227
2015,4,7,Weekend,100,2-Car,No injury/unknown,IMPROPER LANE USAGE,17TH & N WASHINGTON,39.17904,-86.532096
2015,4,1,Weekend,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & JORDAN,39.171552,-86.515728
2015,4,7,Weekend,2100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SOUTH OLD STATE ROAD 37 & WEST WAYSIDE,39.16197707,-86.53117015
2015,4,1,Weekend,1300,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,WEST BLOOMFIELD,39.16021541,-86.55312471
2015,4,7,Weekend,2200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,N HINKLE,39.200448,-86.514192
2015,4,7,Weekend,2200,2-Car,No injury/unknown,UNSAFE BACKING,N ROSE,39.16704632,-86.51084236
2015,4,1,Weekend,1600,2-Car,No injury/unknown,UNSAFE BACKING,S KINGSTON,39.16658457,-86.49281455
2015,4,1,Weekday,2000,Cyclist,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,JORDAN & LAW,39.17476808,-86.51466999
2015,3,7,Weekend,2100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,COLLEGE MALL & COVENANTER,0,0
2015,3,1,Weekend,1200,Pedestrian,Incapacitating,UNSAFE BACKING,8TH & NORTH SPRING,39.169728,-86.5548
2015,4,2,Weekday,0,1-Car,Incapacitating,DISREGARD SIGNAL/REG SIGN,E LAW & N UNION,39.16440793,-86.50966018
2015,4,7,Weekend,1300,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,OLD SR 37 & WALNUT,39.20704,-86.534704
2015,3,6,Weekday,900,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,TUNNEL ROAD,39.2326889,-86.4332199
2015,4,6,Weekday,0,1-Car,No injury/unknown,LEFT OF CENTER,CORY LANE,39.15958786,-86.56008148
2015,4,7,Weekend,1400,2-Car,No injury/unknown,IMPROPER TURNING,SMITH PIKE & SR46W,39.211683,-86.58610498
2015,4,7,Weekend,2300,Pedestrian,Incapacitating,PEDESTRIAN ACTION,17TH & INDIANA,39.1790197,-86.52705461
2015,4,7,Weekend,1700,2-Car,No injury/unknown,,NORTH COLLEGE,39.185152,-86.535296
2015,4,2,Weekday,1900,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,S VICTOR & VICTOR HEIGHTS,39.102448,-86.55696
2015,4,2,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,DANIELS,39.17296982,-86.59990692
2015,4,6,Weekday,0,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,EAST SAMPLE & SR37N,39.26616,-86.522752
2015,4,2,Weekday,2300,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,11TH & FAIRVIEW,39.17332369,-86.54097606
2015,4,2,Weekday,1300,2-Car,No injury/unknown,UNSAFE BACKING,S WALNUT,39.1707889,-86.53353274
2015,4,2,Weekday,1100,2-Car,Incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E 10TH & FORREST,39.17163022,-86.52237989
2015,4,3,Weekday,700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37N,0,0
2015,4,3,Weekday,0,2-Car,No injury/unknown,,WALNUT,39.1841412,-86.5344552
2015,4,3,Weekday,1100,2-Car,No injury/unknown,UNSAFE BACKING,ATWATER & S WOODLAWN,39.16328,-86.522592
2015,4,3,Weekday,1300,1-Car,No injury/unknown,IMPROPER TURNING,NORTH DUNN,39.18313757,-86.52827404
2015,4,3,Weekday,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HILLSIDE & WOODLAWN,39.15053341,-86.52261608
2015,4,3,Weekday,1600,2-Car,Non-incapacitating,BRAKE FAILURE OR DEFECTIVE,GORDON & S OLD SR 37,39.121552,-86.531296
2015,4,3,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,EAST THIRD & OVERHILL,39.164272,-86.501488
2015,4,3,Weekday,1400,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,EAST BURKS & SOUTH WALNUT,39.14251599,-86.53136998
2015,4,7,Weekend,1400,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,SMITH,0,0
2015,4,3,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,FEE & LAW,39.17432203,-86.51891983
2015,4,4,Weekday,300,Pedestrian,Incapacitating,PEDESTRIAN ACTION,10TH & SR46E,39.171648,-86.502096
2015,4,4,Weekday,800,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,E3RD & SO JEFFERSON,39.164304,-86.506992
2015,4,4,Weekday,900,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,E THIRD & PETE ELLIS,39.16424,-86.495088
2015,4,1,Weekend,1100,2-Car,No injury/unknown,UNSAFE BACKING,EAST 10TH,39.171648,-86.50435515
2015,4,4,Weekday,1200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S WALNUT,39.136144,-86.528688
2015,4,4,Weekday,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37N & W VERNAL,39.17617467,-86.56292242
2015,4,4,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,NORTH FEE,39.17250261,-86.51898354
2015,4,4,Weekday,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BLOOMFIELD & SR37S,39.148144,-86.572992
2015,4,3,Weekday,1300,2-Car,No injury/unknown,UNSAFE BACKING,E 7TH & WOODLAWN,39.16862775,-86.52286299
2015,4,4,Weekday,1300,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,SR37N & VERNAL,39.17662048,-86.56252288
2015,4,3,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,OUTBACK & SR46W,39.21467972,-86.59262847
2015,4,3,Weekday,2000,2-Car,No injury/unknown,UNSAFE BACKING,STATE HIGHWAY 37 & WINERY,39.28039983,-86.52268462
2015,4,4,Weekday,1300,2-Car,No injury/unknown,IMPROPER TURNING,S MADISON,39.16444714,-86.537296
2015,4,4,Weekday,2100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,FESS & THIRD,0,0
2015,4,4,Weekday,0,2-Car,No injury/unknown,UNSAFE BACKING,N FAIRVIEW,39.175152,-86.54104
2015,4,4,Weekday,2300,1-Car,Non-incapacitating,ANIMAL/OBJECT IN ROADWAY,SR37N & TAPP,39.13676534,-86.572896
2015,4,4,Weekday,700,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,BREEDEN & SR45W,39.08680128,-86.67550806
2015,4,5,Weekday,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD & UNION,39.164352,-86.5088
2015,4,5,Weekday,1000,2-Car,No injury/unknown,UNSAFE BACKING,7TH & UNION,39.168176,-86.5091003
2015,4,5,Weekday,1200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,EAST THIRD,39.16420519,-86.49964883
2015,4,4,Weekday,1100,1-Car,No injury/unknown,IMPROPER LANE USAGE,HUNTER & WOODLAWN,39.16221368,-86.5226233
2015,4,4,Weekday,1400,1-Car,No injury/unknown,UNSAFE BACKING,S FAIRFAX,39.09294436,-86.5167456
2015,4,5,Weekday,1700,2-Car,Non-incapacitating,IMPROPER LANE USAGE,SR37N & SR45E,39.148144,-86.572992
2015,4,5,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,COTTAGE & INDIANA,39.17264,-86.52704
